trade_id,year,region1,region2,industry1,industry2,amount
8405,2020,US,US,HYDRO,PUBLI,0.24
9762,2020,US,US,LIQUE,PARAF,0.24
18407,2020,US,US,WASTE,CHEMI,0.24
16940,2020,US,US,SUBBI,GASDI,0.24
17921,2020,US,US,TRAN1,FOOD2,0.24
4910,2020,US,US,ELEC4,CHEMI,0.24
16432,2020,US,US,SEACO,NONME,0.24
17330,2020,US,US,TEXT1,CERAM,0.24
10566,2020,US,US,MEATP,CATTL,0.24
4824,2020,US,US,ELEC3,NONSP,0.24
9993,2020,US,US,LUBRI,PREC1,0.24
12149,2020,US,US,OFFIC,NAPHT,0.24
1557,2020,US,US,BITUM,93197,0.24
2504,2020,US,US,CHEMI,BEVER,0.24
9161,2020,US,US,KERO1,RAILW,0.24
16405,2020,US,US,SEACO,FOUND,0.24
123,2020,US,US,93197,TEXT2,0.24
14852,2020,US,US,RAILW,FABRI,0.24
7273,2020,US,US,FORES,MOTO1,0.24
1254,2020,US,US,BIOG1,CEMEN,0.24
16354,2020,US,US,SEACO,ALUM1,0.24
450,2020,US,US,ALUMI,KEROS,0.24
17097,2020,US,US,SUGAR,LIQUI,0.24
16636,2020,US,US,SEWAG,NONF1,0.24
2652,2020,US,US,COKEO,RADIO,0.24
10980,2020,US,US,MEMBE,VEGE1,0.24
15106,2020,US,US,REALE,NAPHT,0.24
12074,2020,US,US,OFFIC,BITU1,0.24
4073,2020,US,US,EDUCA,GASWO,0.24
12981,2020,US,US,PAPE4,STONE,0.24
12090,2020,US,US,OFFIC,CROPS,0.24
10010,2020,US,US,LUBRI,SANDC,0.24
7670,2020,US,US,GASDI,LIQUI,0.24
11580,2020,US,US,NFERT,LIQUE,0.24
15879,2020,US,US,RETAI,PRINT,0.24
4229,2020,US,US,ELE11,MEATP,0.24
6786,2020,US,US,FOOD4,ELEC7,0.24
7437,2020,US,US,FURNI,BIOG1,0.24
4116,2020,US,US,EDUCA,PLAST,0.24
1586,2020,US,US,BITUM,ELECT,0.24
9090,2020,US,US,IRONO,NONME,0.24
14891,2020,US,US,RAILW,PAPE4,0.24
2529,2020,US,US,CHEMI,HEALT,0.24
1584,2020,US,US,BITUM,ELEC4,0.23
5415,2020,US,US,ELEC7,NONME,0.23
13574,2020,US,US,PLAS1,FISHF,0.23
3727,2020,US,US,DIST1,ELEC3,0.23
5566,2020,US,US,ELEC8,PLAS1,0.23
16896,2020,US,US,STONE,RUBBE,0.23
18835,2020,US,US,WHITE,PAPER,0.23
6770,2020,US,US,FOOD4,COPP1,0.23
12423,2020,US,US,OILSE,SANDC,0.23
5504,2020,US,US,ELEC8,ELEC4,0.23
12452,2020,US,US,PADDY,ELEC2,0.23
7362,2020,US,US,FOUND,FOOD5,0.23
5517,2020,US,US,ELEC8,FORES,0.23
19500,2020,US,US,WOODW,RAILW,0.23
11131,2020,US,US,MOTO1,STEAM,0.23
15944,2020,US,US,RUBBE,ELEC8,0.23
8407,2020,US,US,HYDRO,RAILW,0.23
4956,2020,US,US,ELEC4,LEAD1,0.23
4726,2020,US,US,ELEC2,WOOD2,0.23
12648,2020,US,US,PAPE1,STEAM,0.23
13170,2020,US,US,PARAF,AIRTR,0.23
19481,2020,US,US,WOODW,PAPE3,0.23
18438,2020,US,US,WASTE,FISHF,0.23
6502,2020,US,US,FOOD2,MEDIC,0.23
16523,2020,US,US,SECO9,PRINT,0.23
817,2020,US,US,AVIAT,POULT,0.23
11142,2020,US,US,MOTO1,TRAN2,0.23
7134,2020,US,US,FOODW,NAPHT,0.23
10818,2020,US,US,MEDIC,VEGET,0.23
1604,2020,US,US,BITUM,LIGNI,0.23
3455,2020,US,US,CRUDE,ELEC3,0.23
5113,2020,US,US,ELEC5,LIGNI,0.23
13869,2020,US,US,PLAST,DAIRY,0.23
7101,2020,US,US,FOODW,FORES,0.23
8221,2020,US,US,HOTEL,GASWO,0.23
19311,2020,US,US,WOOD2,NAPHT,0.23
8381,2020,US,US,HYDRO,MACHI,0.23
16941,2020,US,US,SUBBI,GLASS,0.23
1080,2020,US,US,BEVER,PULP5,0.23
17892,2020,US,US,TRAN1,COKEO,0.23
17391,2020,US,US,TEXT1,LUBRI,0.23
4304,2020,US,US,ELE12,BITUM,0.23
13665,2020,US,US,PLAS1,SUGA1,0.23
17626,2020,US,US,TEXT2,WHEAT,0.23
18862,2020,US,US,WHITE,SEWAG,0.23
5663,2020,US,US,ELEC9,MOTO1,0.23
14805,2020,US,US,RADIO,TRAN1,0.23
14302,2020,US,US,PRECI,TRANS,0.23
11463,2020,US,US,NATUR,NONSP,0.23
16465,2020,US,US,SEACO,SEWAG,0.23
11548,2020,US,US,NFERT,COPP1,0.23
14795,2020,US,US,RADIO,STEAM,0.23
186,2020,US,US,AIRTR,ELEC9,0.23
17042,2020,US,US,SUGA1,RETAI,0.23
3897,2020,US,US,DISTR,ELEC6,0.23
13473,2020,US,US,PIGS9,SEACO,0.23
7504,2020,US,US,FURNI,LIQUI,0.23
1128,2020,US,US,BIODI,CERAM,0.23
13666,2020,US,US,PLAS1,SUGAR,0.23
12464,2020,US,US,PADDY,GASDI,0.23
14267,2020,US,US,PRECI,KEROS,0.23
16255,2020,US,US,SANDC,DISTR,0.23
5486,2020,US,US,ELEC8,CERAM,0.23
11879,2020,US,US,NONME,SECO9,0.23
15814,2020,US,US,RETA1,PREC1,0.23
10487,2020,US,US,MEATC,KEROS,0.23
3394,2020,US,US,CROPS,PFERT,0.23
8693,2020,US,US,INLAN,RAILW,0.23
8971,2020,US,US,INTER,LEATH,0.22
4176,2020,US,US,ELE11,BRICK,0.22
16268,2020,US,US,SANDC,ETHAN,0.22
8992,2020,US,US,INTER,NONSP,0.22
18939,2020,US,US,WHOLE,FOOD1,0.22
17987,2020,US,US,TRAN1,PRECI,0.22
11470,2020,US,US,NATUR,PAPE4,0.22
9072,2020,US,US,IRONO,FINAN,0.22
1113,2020,US,US,BIODI,ALUM1,0.22
6316,2020,US,US,FISH5,PULP5,0.22
588,2020,US,US,ANTHR,TOBAC,0.22
943,2020,US,US,BASIC,PADDY,0.22
8906,2020,US,US,INTER,BITU1,0.22
12381,2020,US,US,OILSE,CROPS,0.22
16831,2020,US,US,STEAM,WASTE,0.22
19178,2020,US,US,WOOD1,PULP5,0.22
9577,2020,US,US,LEATH,LIQUE,0.22
2823,2020,US,US,COLLE,URANI,0.22
8588,2020,US,US,INERT,VEGE1,0.22
4060,2020,US,US,EDUCA,ETHAN,0.22
1337,2020,US,US,BIOGA,AIRTR,0.22
17087,2020,US,US,SUGAR,GASDI,0.22
6078,2020,US,US,FINAN,AVIAT,0.22
9522,2020,US,US,LEADZ,SALEM,0.22
3486,2020,US,US,CRUDE,LEADZ,0.22
84,2020,US,US,93197,NONME,0.22
11761,2020,US,US,NONME,ANTHR,0.22
6376,2020,US,US,FISHF,MEAT4,0.22
14759,2020,US,US,RADIO,PADDY,0.22
11603,2020,US,US,NFERT,PRINT,0.22
7052,2020,US,US,FOODW,BIOG1,0.22
4336,2020,US,US,ELE12,GLASS,0.22
19278,2020,US,US,WOOD2,FORES,0.22
6996,2020,US,US,FOOD5,PFERT,0.22
18582,2020,US,US,WEARI,FISH5,0.22
9758,2020,US,US,LIQUE,PAPE1,0.22
15695,2020,US,US,RESEA,STONE,0.22
141,2020,US,US,AIRTR,ALUMI,0.22
15220,2020,US,US,RECRE,ELE12,0.22
17130,2020,US,US,SUGAR,WASTE,0.22
9708,2020,US,US,LIQUE,FISHF,0.22
19327,2020,US,US,WOOD2,PETRO,0.22
5270,2020,US,US,ELEC6,MEATC,0.22
2656,2020,US,US,COKIN,CHEM1,0.22
772,2020,US,US,AVIAT,CEREA,0.22
9656,2020,US,US,LIQUE,ANIMA,0.22
8327,2020,US,US,HYDRO,ANTHR,0.22
5480,2020,US,US,ELEC8,BITU1,0.22
12547,2020,US,US,PAPE1,ELE11,0.22
14126,2020,US,US,POULT,MOTO1,0.22
12154,2020,US,US,OFFIC,NONSP,0.22
11026,2020,US,US,MOTO1,DISTR,0.22
13709,2020,US,US,PLAS2,CHEMI,0.22
13641,2020,US,US,PLAS1,PREC1,0.22
8096,2020,US,US,HEAVY,OILHA,0.22
7150,2020,US,US,FOODW,PETRO,0.22
13377,2020,US,US,PFERT,PIGS9,0.22
8774,2020,US,US,INSUR,ETHAN,0.22
17968,2020,US,US,TRAN1,OILHA,0.22
14301,2020,US,US,PRECI,TEXTI,0.22
5414,2020,US,US,ELEC7,NONF1,0.22
8749,2020,US,US,INSUR,COKEO,0.22
14990,2020,US,US,RAWMI,RAILW,0.22
16832,2020,US,US,STEAM,WEARI,0.22
5264,2020,US,US,ELEC6,LIQUE,0.22
12134,2020,US,US,OFFIC,LEATH,0.22
17765,2020,US,US,TEXTI,SUGA1,0.22
5560,2020,US,US,ELEC8,PAPE3,0.22
18688,2020,US,US,WHEAT,ELECT,0.22
5784,2020,US,US,ELECT,LEATH,0.22
6623,2020,US,US,FOOD3,ETHAN,0.22
4354,2020,US,US,ELE12,NATUR,0.22
8463,2020,US,US,INERT,COPPE,0.22
17443,2020,US,US,TEXT1,SANDC,0.22
11966,2020,US,US,NONSP,KERO1,0.21
5318,2020,US,US,ELEC6,SEACO,0.21
2086,2020,US,US,CEMEN,HYDRO,0.21
4640,2020,US,US,ELEC2,LEATH,0.21
10610,2020,US,US,MEATP,LIQUE,0.21
15185,2020,US,US,RECRE,ANIMA,0.21
15393,2020,US,US,RENTI,ALUMI,0.21
6393,2020,US,US,FISHF,RADIO,0.21
315,2020,US,US,ALUM1,CHEMI,0.21
16585,2020,US,US,SEWAG,ELEC9,0.21
16037,2020,US,US,RUBBE,SECO9,0.21
11445,2020,US,US,NATUR,LIQUI,0.21
6514,2020,US,US,FOOD2,OILHA,0.21
920,2020,US,US,BASIC,LIQUI,0.21
13043,2020,US,US,PAPER,ELE12,0.21
18228,2020,US,US,VEGE1,MEAT4,0.21
12892,2020,US,US,PAPE4,FISHF,0.21
12817,2020,US,US,PAPE3,SUGA1,0.21
10408,2020,US,US,MEATA,ELEC2,0.21
3628,2020,US,US,DAIRY,LUBRI,0.21
19229,2020,US,US,WOOD2,BIOG1,0.21
10752,2020,US,US,MEDIC,MEAT1,0.21
2052,2020,US,US,CEMEN,DAIRY,0.21
3333,2020,US,US,COPPE,PAPE4,0.21
8266,2020,US,US,HOTEL,PARAF,0.21
18159,2020,US,US,TRANS,RETAI,0.21
10756,2020,US,US,MEDIC,MEATP,0.21
3214,2020,US,US,COPP1,FINAN,0.21
12726,2020,US,US,PAPE3,FISHF,0.21
4424,2020,US,US,ELEC1,COKEO,0.21
1469,2020,US,US,BIOGA,STEAM,0.21
6967,2020,US,US,FOOD5,KEROS,0.21
17055,2020,US,US,SUGAR,93197,0.21
4077,2020,US,US,EDUCA,INERT,0.21
8124,2020,US,US,HEAVY,REFIN,0.21
4892,2020,US,US,ELEC4,ANIMA,0.21
12390,2020,US,US,OILSE,ELEC5,0.21
8537,2020,US,US,INERT,PADDY,0.21
1194,2020,US,US,BIODI,NONF1,0.21
9073,2020,US,US,IRONO,FOOD5,0.21
17085,2020,US,US,SUGAR,FORES,0.21
3229,2020,US,US,COPP1,LANDT,0.21
13512,2020,US,US,PLANT,RETA1,0.21
14626,2020,US,US,PUBLI,TEXTI,0.21
6772,2020,US,US,FOOD4,CROPS,0.21
7838,2020,US,US,GLASS,LEAD1,0.21
809,2020,US,US,AVIAT,NATUR,0.21
11743,2020,US,US,NONFE,OFFIC,0.21
1696,2020,US,US,BLAST,LANDT,0.21
7243,2020,US,US,FORES,FISH5,0.21
10166,2020,US,US,MACHI,REFIN,0.21
917,2020,US,US,BASIC,LEATH,0.21
1195,2020,US,US,BIODI,NONME,0.21
4453,2020,US,US,ELEC1,FOOD2,0.21
16370,2020,US,US,SEACO,CHEMI,0.21
14664,2020,US,US,RADIO,AVIAT,0.21
16387,2020,US,US,SEACO,ELEC3,0.21
11778,2020,US,US,NONME,COKIN,0.21
11107,2020,US,US,MOTO1,POSTT,0.21
18810,2020,US,US,WHITE,KERO1,0.21
15389,2020,US,US,REFIN,WHITE,0.21
2743,2020,US,US,COLLE,LEAD1,0.21
7965,2020,US,US,HEALT,PAPE4,0.21
19127,2020,US,US,WOOD1,INLAN,0.21
13732,2020,US,US,PLAS2,ELEC7,0.21
13494,2020,US,US,PLANT,ELEC4,0.21
14497,2020,US,US,PROCE,MEATC,0.21
17916,2020,US,US,TRAN1,ETHAN,0.21
13716,2020,US,US,PLAS2,COPP1,0.21
16390,2020,US,US,SEACO,ELEC6,0.21
12984,2020,US,US,PAPE4,SUGAR,0.21
17855,2020,US,US,TOBAC,SEACO,0.21
9668,2020,US,US,LIQUE,BLAST,0.21
2961,2020,US,US,COMPU,PRECI,0.21
11683,2020,US,US,NONF1,PAPER,0.21
6763,2020,US,US,FOOD4,CHEMI,0.21
14154,2020,US,US,PREC1,93197,0.20
13740,2020,US,US,PLAS2,FISHF,0.20
11716,2020,US,US,NONFE,CERAM,0.20
4752,2020,US,US,ELEC3,COKEO,0.20
8342,2020,US,US,HYDRO,COKIN,0.20
12983,2020,US,US,PAPE4,SUGA1,0.20
8625,2020,US,US,INLAN,ELE11,0.20
9926,2020,US,US,LUBRI,ELEC7,0.20
7182,2020,US,US,FOODW,SUBBI,0.20
6962,2020,US,US,FOOD5,INERT,0.20
13234,2020,US,US,PARAF,SEACO,0.20
12083,2020,US,US,OFFIC,CHEMI,0.20
12394,2020,US,US,OILSE,FINAN,0.20
12818,2020,US,US,PAPE3,SUGAR,0.20
15565,2020,US,US,RESEA,ALUMI,0.20
10537,2020,US,US,MEATC,STEAM,0.20
10405,2020,US,US,MEATA,CONST,0.20
9608,2020,US,US,LEATH,RUBBE,0.20
11969,2020,US,US,NONSP,LEADZ,0.20
39,2020,US,US,93197,ELEC8,0.20
12667,2020,US,US,PAPE1,WHITE,0.20
12793,2020,US,US,PAPE3,PREC1,0.20
10036,2020,US,US,MACHI,ALUMI,0.20
4780,2020,US,US,ELEC3,FOOD2,0.20
18212,2020,US,US,VEGE1,FABRI,0.20
18710,2020,US,US,WHEAT,MACHI,0.20
16814,2020,US,US,STEAM,SEACO,0.20
10399,2020,US,US,MEAT4,WOODW,0.20
3319,2020,US,US,COPPE,LUBRI,0.20
12363,2020,US,US,OILHA,WEARI,0.20
531,2020,US,US,ANIMA,RUBBE,0.20
10003,2020,US,US,LUBRI,REFIN,0.20
12266,2020,US,US,OILHA,FOOD2,0.20
12214,2020,US,US,OILHA,AIRTR,0.20
2065,2020,US,US,CEMEN,ELEC8,0.20
15302,2020,US,US,RECRE,PROCE,0.20
4250,2020,US,US,ELE11,PIGS9,0.20
16728,2020,US,US,STEAM,COPPE,0.20
3632,2020,US,US,DAIRY,MEATA,0.20
6345,2020,US,US,FISHF,BEVER,0.20
4952,2020,US,US,ELEC4,INTER,0.20
18395,2020,US,US,WASTE,BIOG1,0.20
3354,2020,US,US,COPPE,TRANS,0.20
10686,2020,US,US,MEDIC,BITUM,0.20
16944,2020,US,US,SUBBI,HOTEL,0.20
18462,2020,US,US,WASTE,LEATH,0.20
1246,2020,US,US,BIOG1,ALUM1,0.20
2916,2020,US,US,COMPU,LEADZ,0.20
8422,2020,US,US,HYDRO,SUGAR,0.20
1709,2020,US,US,BLAST,WHOLE,0.20
11712,2020,US,US,NONFE,BITU1,0.20
13718,2020,US,US,PLAS2,CROPS,0.20
14232,2020,US,US,PREC1,WOODW,0.20
6719,2020,US,US,FOOD3,SUGAR,0.20
4142,2020,US,US,EDUCA,SUGAR,0.20
6660,2020,US,US,FOOD3,MEATA,0.20
3345,2020,US,US,COPPE,RENTI,0.20
9115,2020,US,US,KERO1,CRUDE,0.20
9005,2020,US,US,INTER,PLANT,0.20
4517,2020,US,US,ELEC1,PRECI,0.20
10814,2020,US,US,MEDIC,TRAN1,0.20
1405,2020,US,US,BIOGA,INTER,0.20
17472,2020,US,US,TEXT2,ALUM1,0.20
12959,2020,US,US,PAPE4,PREC1,0.20
6566,2020,US,US,FOOD2,WEARI,0.20
362,2020,US,US,ALUM1,LUBRI,0.20
19359,2020,US,US,WOOD2,SUBBI,0.20
14130,2020,US,US,POULT,PIGS9,0.20
4030,2020,US,US,EDUCA,BLAST,0.20
16986,2020,US,US,SUBBI,WHOLE,0.20
9177,2020,US,US,KERO1,WASTE,0.20
8114,2020,US,US,HEAVY,PRECI,0.20
5615,2020,US,US,ELEC9,ALUM1,0.19
9413,2020,US,US,LANDT,WOOLS,0.19
17371,2020,US,US,TEXT1,FOUND,0.19
4235,2020,US,US,ELE11,NATU1,0.19
1233,2020,US,US,BIODI,TOBAC,0.19
5656,2020,US,US,ELEC9,MACHI,0.19
6883,2020,US,US,FOOD4,STONE,0.19
12071,2020,US,US,OFFIC,BIODI,0.19
3261,2020,US,US,COPP1,RETAI,0.19
8036,2020,US,US,HEAVY,ELE11,0.19
4283,2020,US,US,ELE11,TOBAC,0.19
2147,2020,US,US,CEMEN,STEAM,0.19
4958,2020,US,US,ELEC4,LIGNI,0.19
18705,2020,US,US,WHEAT,KEROS,0.19
2539,2020,US,US,CHEMI,MEATA,0.19
2616,2020,US,US,COKE1,COPPE,0.19
1540,2020,US,US,BITU1,NONME,0.19
7889,2020,US,US,GLASS,SEACO,0.19
11582,2020,US,US,NFERT,LUBRI,0.19
4335,2020,US,US,ELE12,GASDI,0.19
4565,2020,US,US,ELEC2,ALUMI,0.19
15798,2020,US,US,RETA1,NONF1,0.19
6547,2020,US,US,FOOD2,SEACO,0.19
17214,2020,US,US,SUPPO,IRONO,0.19
14858,2020,US,US,RAILW,FOOD4,0.19
10619,2020,US,US,MEATP,MEDIC,0.19
16602,2020,US,US,SEWAG,GASWO,0.19
7264,2020,US,US,FORES,LIQUE,0.19
1020,2020,US,US,BEVER,CROPS,0.19
13882,2020,US,US,PLAST,LUBRI,0.19
11710,2020,US,US,NONF1,WOODW,0.19
10547,2020,US,US,MEATC,VEGE1,0.19
13676,2020,US,US,PLAS1,VEGE1,0.19
10252,2020,US,US,MEAT1,PIGS9,0.19
11360,2020,US,US,NAPHT,WEARI,0.19
12033,2020,US,US,NONSP,WOODW,0.19
12434,2020,US,US,PADDY,93197,0.19
11367,2020,US,US,NATUR,ANTHR,0.19
7029,2020,US,US,FOOD5,TRAN2,0.19
16280,2020,US,US,SANDC,FURNI,0.19
12220,2020,US,US,OILHA,BASIC,0.19
1007,2020,US,US,BEVER,BASIC,0.19
12038,2020,US,US,NUCLE,CHEM1,0.19
4157,2020,US,US,EDUCA,WHITE,0.19
14408,2020,US,US,PRINT,PADDY,0.19
10318,2020,US,US,MEAT4,FABRI,0.19
19212,2020,US,US,WOOD1,WHEAT,0.19
14206,2020,US,US,PREC1,PAPER,0.19
11539,2020,US,US,NFERT,BRICK,0.19
10437,2020,US,US,MEATC,ANIMA,0.19
8669,2020,US,US,INLAN,MOTO1,0.19
19553,2020,US,US,WOOLS,INSUR,0.19
5366,2020,US,US,ELEC7,COPP1,0.19
16885,2020,US,US,STONE,PLAST,0.19
17581,2020,US,US,TEXT2,PIGS9,0.19
16561,2020,US,US,SEWAG,COKE1,0.19
14830,2020,US,US,RAILW,CHEM1,0.19
2649,2020,US,US,COKEO,FURNI,0.19
16347,2020,US,US,SANDC,WHITE,0.19
4844,2020,US,US,ELEC3,PRECI,0.19
9980,2020,US,US,LUBRI,OILSE,0.19
4448,2020,US,US,ELEC1,ETHAN,0.19
1124,2020,US,US,BIODI,BRICK,0.19
4499,2020,US,US,ELEC1,OILHA,0.19
16269,2020,US,US,SANDC,FABRI,0.19
14227,2020,US,US,PREC1,TEXTI,0.19
1652,2020,US,US,BITUM,SUPPO,0.19
6423,2020,US,US,FOOD2,BASIC,0.19
14701,2020,US,US,RADIO,ELEC5,0.19
13918,2020,US,US,POSTT,AVIAT,0.19
8171,2020,US,US,HOTEL,BLAST,0.19
11867,2020,US,US,NONME,RAILW,0.19
6696,2020,US,US,FOOD3,PROCE,0.19
15277,2020,US,US,RECRE,NFERT,0.19
11732,2020,US,US,NONFE,LIQUE,0.19
16133,2020,US,US,SALEM,HYDRO,0.19
19519,2020,US,US,WOODW,SUGAR,0.19
1992,2020,US,US,CATTL,ELEC4,0.19
10711,2020,US,US,MEDIC,ELEC1,0.19
2645,2020,US,US,COKEO,CONST,0.19
18122,2020,US,US,TRANS,MEAT4,0.19
2522,2020,US,US,CHEMI,FINAN,0.19
18354,2020,US,US,VEGET,PROCE,0.19
8704,2020,US,US,INLAN,SECO9,0.19
11658,2020,US,US,NONF1,ELEC5,0.19
1142,2020,US,US,BIODI,DISTR,0.19
16143,2020,US,US,SALEM,LIGNI,0.19
16109,2020,US,US,SALEM,ELEC6,0.19
3285,2020,US,US,COPPE,BEVER,0.19
18186,2020,US,US,URANI,COMPU,0.19
14890,2020,US,US,RAILW,PAPE3,0.19
1481,2020,US,US,BIOGA,VEGE1,0.19
18749,2020,US,US,WHEAT,WEARI,0.19
11874,2020,US,US,NONME,RETAI,0.19
7473,2020,US,US,FURNI,ETHAN,0.18
5578,2020,US,US,ELEC8,RAILW,0.18
14797,2020,US,US,RADIO,SUBBI,0.18
7383,2020,US,US,FOUND,MEAT4,0.18
18873,2020,US,US,WHITE,WASTE,0.18
11421,2020,US,US,NATUR,FOOD4,0.18
5185,2020,US,US,ELEC5,TRAN1,0.18
9951,2020,US,US,LUBRI,INTER,0.18
9188,2020,US,US,KEROS,CEREA,0.18
9505,2020,US,US,LEADZ,NONME,0.18
10638,2020,US,US,MEATP,POSTT,0.18
660,2020,US,US,AUXIL,GASWO,0.18
4826,2020,US,US,ELEC3,OILHA,0.18
4775,2020,US,US,ELEC3,ETHAN,0.18
17721,2020,US,US,TEXTI,NONF1,0.18
4173,2020,US,US,ELE11,BIOGA,0.18
10929,2020,US,US,MEMBE,PADDY,0.18
10404,2020,US,US,MEATA,COMPU,0.18
2549,2020,US,US,CHEMI,NONSP,0.18
16172,2020,US,US,SALEM,PARAF,0.18
3619,2020,US,US,DAIRY,INERT,0.18
7787,2020,US,US,GLASS,CATTL,0.18
16503,2020,US,US,SECO9,FORES,0.18
8770,2020,US,US,INSUR,ELEC7,0.18
14445,2020,US,US,PRINT,STONE,0.18
16018,2020,US,US,RUBBE,PRECI,0.18
6276,2020,US,US,FISH5,FISHF,0.18
771,2020,US,US,AVIAT,CATTL,0.18
13221,2020,US,US,PARAF,PETRO,0.18
9843,2020,US,US,LIQUI,FURNI,0.18
2582,2020,US,US,CHEMI,WOODW,0.18
1101,2020,US,US,BEVER,TRAN2,0.18
5104,2020,US,US,ELEC5,INERT,0.18
19549,2020,US,US,WOOLS,FOOD3,0.18
836,2020,US,US,AVIAT,VEGET,0.18
13551,2020,US,US,PLAS1,COPPE,0.18
8943,2020,US,US,INTER,ETHAN,0.18
6794,2020,US,US,FOOD4,FISHF,0.18
8030,2020,US,US,HEAVY,CROPS,0.18
17431,2020,US,US,TEXT1,PULP5,0.18
11331,2020,US,US,NAPHT,FABRI,0.18
9114,2020,US,US,KERO1,COPPE,0.18
1684,2020,US,US,BLAST,COKEO,0.18
19317,2020,US,US,WOOD2,NONSP,0.18
15840,2020,US,US,RETA1,TOBAC,0.18
19296,2020,US,US,WOOD2,LEATH,0.18
579,2020,US,US,ANTHR,RAILW,0.18
5303,2020,US,US,ELEC6,PROCE,0.18
1701,2020,US,US,BLAST,PRECI,0.18
19231,2020,US,US,WOOD2,BITU1,0.18
3854,2020,US,US,DISTR,ALUMI,0.18
5906,2020,US,US,FABRI,ALUMI,0.18
7119,2020,US,US,FOODW,LEATH,0.18
1459,2020,US,US,BIOGA,REFIN,0.18
5688,2020,US,US,ELEC9,RENTI,0.18
18471,2020,US,US,WASTE,MEATC,0.18
7140,2020,US,US,FOODW,NONSP,0.18
9948,2020,US,US,LUBRI,INERT,0.18
2251,2020,US,US,CERAM,TEXTI,0.18
5827,2020,US,US,ELECT,PROCE,0.18
9679,2020,US,US,LIQUE,COKEO,0.18
14896,2020,US,US,RAILW,PLAS2,0.18
17089,2020,US,US,SUGAR,HOTEL,0.18
18445,2020,US,US,WASTE,FOUND,0.18
7816,2020,US,US,GLASS,FISH5,0.18
3995,2020,US,US,DISTR,STEAM,0.18
7054,2020,US,US,FOODW,BITU1,0.18
9083,2020,US,US,IRONO,MACHI,0.18
13830,2020,US,US,PLAS2,STONE,0.18
12828,2020,US,US,PAPE3,VEGE1,0.18
1177,2020,US,US,BIODI,LIGNI,0.18
17563,2020,US,US,TEXT2,NAPHT,0.18
11390,2020,US,US,NATUR,COKIN,0.18
2353,2020,US,US,CHEM1,COALT,0.18
9659,2020,US,US,LIQUE,AVIAT,0.18
18724,2020,US,US,WHEAT,PAPER,0.18
10607,2020,US,US,MEATP,KEROS,0.18
11904,2020,US,US,NONSP,ANTHR,0.18
5629,2020,US,US,ELEC9,COMPU,0.18
5329,2020,US,US,ELEC6,TRAN2,0.18
9032,2020,US,US,INTER,STEAM,0.18
7900,2020,US,US,GLASS,VEGE1,0.18
11597,2020,US,US,NFERT,PAPER,0.18
1471,2020,US,US,BIOGA,SUBBI,0.18
4227,2020,US,US,ELE11,MEAT4,0.18
13305,2020,US,US,PFERT,CHEMI,0.18
16582,2020,US,US,SEWAG,ELEC6,0.18
6734,2020,US,US,FOOD3,WHITE,0.18
5254,2020,US,US,ELEC6,HEAVY,0.18
7332,2020,US,US,FOUND,BIOGA,0.18
1256,2020,US,US,BIOG1,CEREA,0.18
16984,2020,US,US,SUBBI,TRAN2,0.18
9727,2020,US,US,LIQUE,INTER,0.18
15779,2020,US,US,RETA1,LEAD1,0.18
4310,2020,US,US,ELE12,CEREA,0.18
14125,2020,US,US,POULT,MEDIC,0.18
6417,2020,US,US,FOOD2,AIRTR,0.18
6886,2020,US,US,FOOD4,SUGAR,0.18
9533,2020,US,US,LEATH,BEVER,0.18
5379,2020,US,US,ELEC7,FISH5,0.18
3666,2020,US,US,DAIRY,SALEM,0.18
18027,2020,US,US,TRAN1,WHITE,0.18
12193,2020,US,US,OFFIC,SUBBI,0.18
12111,2020,US,US,OFFIC,FISHF,0.17
11414,2020,US,US,NATUR,ETHAN,0.17
2180,2020,US,US,CERAM,CHEMI,0.17
6014,2020,US,US,FABRI,PARAF,0.17
11583,2020,US,US,NFERT,MACHI,0.17
14296,2020,US,US,PRECI,RUBBE,0.17
5333,2020,US,US,ELEC6,WASTE,0.17
10524,2020,US,US,MEATC,RAILW,0.17
10969,2020,US,US,MEMBE,SUGA1,0.17
202,2020,US,US,AIRTR,GASWO,0.17
11484,2020,US,US,NATUR,PRECI,0.17
6153,2020,US,US,FINAN,LEADZ,0.17
11067,2020,US,US,MOTO1,LEATH,0.17
14179,2020,US,US,PREC1,ELEC4,0.17
8887,2020,US,US,INSUR,WHITE,0.17
16377,2020,US,US,SEACO,CROPS,0.17
3304,2020,US,US,COPPE,FOOD4,0.17
10666,2020,US,US,MEATP,VEGE1,0.17
5502,2020,US,US,ELEC8,ELEC1,0.17
5226,2020,US,US,ELEC6,CROPS,0.17
13625,2020,US,US,PLAS1,PADDY,0.17
18594,2020,US,US,WEARI,HEAVY,0.17
11662,2020,US,US,NONF1,FINAN,0.17
5095,2020,US,US,ELEC5,FOODW,0.17
4307,2020,US,US,ELE12,CATTL,0.17
8556,2020,US,US,INERT,PROCE,0.17
5171,2020,US,US,ELEC5,SANDC,0.17
18485,2020,US,US,WASTE,OILHA,0.17
1692,2020,US,US,BLAST,FABRI,0.17
14071,2020,US,US,POSTT,URANI,0.17
9686,2020,US,US,LIQUE,CROPS,0.17
9119,2020,US,US,KERO1,ELE12,0.17
6264,2020,US,US,FISH5,ELE11,0.17
7841,2020,US,US,GLASS,LIQUI,0.17
12107,2020,US,US,OFFIC,ETHAN,0.17
